https://www.youtube.com/watch?v=zwa7NzNBQig,GloRilla Cardi B - Tomorrow 2 (Official Music Video),197714770,1200000,54000,9/23/2022,3:34,Music,GloRillaVEVO
https://www.youtube.com/watch?v=Uq9gPaIzbe8,Sam Smith Kim Petras - Unholy (Official Music Video),232589111,3100000,75000,9/30/2022,4:36,Music,SamSmithVEVO
https://www.youtube.com/watch?v=G7KNmW9a75Y,Miley Cyrus - Flowers (Official Video),714743067,7700000,0,1/13/2023,3:22,Music,MileyCyrusVEVO
https://www.youtube.com/watch?v=1XqIWr_WqM4,The Weeknd - Is There Someone Else?,38991553,717000,14000,1/7/2023,4:15,Music,TheWeekndVEVO
https://www.youtube.com/watch?v=txXgkYIalDY,Gucci Mane Kodak Black - King Snipe,31275077,283000,6200,1/13/2023,3:41,Music,Gucci Mane
https://www.youtube.com/watch?v=LPnDCTqW7zw,Chris Brown - Under The Influence (Audio),180552015,1600000,0,10/4/2019,3:7,Music,ChrisBrownVEVO
